0.16746741153488062,0.032988337155770875,0.2420389714474192,0.1328566546909914,0.04858724288453677,0.0006788554355873664,0.06806994174406521,0.020792501866672846,0.09550561088600713,0.03637614484748311,0.056012206256006836,0.09862612125057857
0.020920091691938064,0.007964460915981554,0.27730254506053476,0.27899994812709117,0.035308981012262985,0.06829297685092098,0.03128389954913622,0.11555221927284558,0.0031631685144117255,0.054141660185875,0.10429413631221848,0.002775912506783489
0.004439163014359159,0.007752677213616168,0.23939171050317254,0.0587297940451357,0.024529997873605026,0.30984041983742605,0.04335013449321364,0.035391137678985406,0.06425448313600934,0.0948874694073101,0.07436177919814053,0.04307123359902646
0.013890847993641079,0.023871976456754932,0.248904708204805,0.041990174915187806,0.019568543551089907,0.3171918527346898,0.10009779985449847,0.024307597096116358,0.04788314858606364,0.07858064111413432,0.04718645712813936,0.03652625236487929
0.008672321544707373,0.00874591199338279,0.3483258779085778,0.04192453585615179,0.00703664743837148,0.24592495629895825,0.061913100646259794,0.025442531708968732,0.10826293328460185,0.08087074629458352,0.03555768234979548,0.02732275467564117
0.0633382799302994,0.10376338545301929,0.07370094857613066,0.07477231617615963,0.1255661673945376,0.11221132999176782,0.023976719566675152,0.1177444612206323,0.1410078046751008,0.07008843425832446,0.00012964886363504708,0.09370050389371784
0.050388997526086346,0.08615984171216648,0.049363260342531703,0.22635781567204286,0.1297049302913657,0.09983816617492564,0.08430439462654067,0.010308861668778825,0.15015534486953694,0.06058597847360109,0.021355559197461644,0.03147684944496209
0.12340008037960765,0.012858623261946913,0.09551612908875332,0.08242315427586387,0.16581388403458136,0.10627452837971542,0.006113149080982303,0.013351678471423578,0.10848566240570161,0.02691335773198464,0.1067999555190224,0.15204979737041704
0.24496462486653944,0.02174934125413199,0.01648576378805182,0.16109343436747048,0.14380318897389557,0.09390434503325266,0.02876599597818188,0.01586874348728351,0.06237327144843694,0.05356485756343495,0.059121602345374884,0.09830483089394597
0.060073819115183565,0.08630894732135068,0.10349220561201918,0.125962379012916,0.0915714403550368,0.06360608446361692,0.048837208637946515,0.03053479559709625,0.16018107195131914,0.08468970194810047,0.029641300706360202,0.11510104527905418
0.30411675361124957,0.13385711963930194,0.0432170063469511,0.09236920664468537,0.019208509137247486,0.1434121021578753,0.05276847502136316,0.02163891594230319,0.03920238368604104,0.05381585770942643,0.05935315215093039,0.03704051795262503
0.08530353081157063,0.23435603924178575,0.04278013154263783,0.09984452972624959,0.10176715871585638,0.08523645235343512,0.10354060602846471,0.005568365958041796,0.06035256611618338,0.042065521302009745,0.050789674756635844,0.0883954234471293
0.13568963158336253,0.0428134924770602,0.10412340202599273,0.10434955733522057,0.10529669084761005,0.15331104652312313,0.046934219207084696,0.015649329829367693,0.08326204693566427,0.08027704560536815,0.046102131497599216,0.08219140613254669
0.021646433242534253,0.41369984702009854,0.010852871684678283,0.00015852277709956433,0.008417270617093476,0.0007083551676437103,0.49530755499168583,0.0017534772710105164,0.013501141231507556,0.0022129782993697495,0.009653282998344738,0.022088264698933793
0.04966258032561874,0.3815872602172389,0.051942945830217475,0.010068492007348986,0.024087967517525042,0.031942105438778165,0.21939635754075243,0.013818495492900984,0.11255673258017909,0.04292146143964058,0.02569310102185236,0.03632250058794735
0.07405138304788934,0.17321948658213818,0.03564041120705867,0.21559617793599653,0.10216587823126297,0.03537120680859051,0.09498353282631869,0.016375447522151292,0.07178581698289938,0.10284927302938639,0.0034201958587158107,0.07454118996759228
