,1,2,3,4,5,6,7,8,9,10,11,12
V185,11.90969265,25.38730289,32.24729517,29.08632844,17.50633041,17.96860557,7.570932951,1.214047752,14.47409387,14.39033428,4.242575127,40.72429707
V186,32.97934467,31.85714702,18.68926125,23.98638213,16.4363249,44.94401613,2.989991796,16.38536987,11.21049523,4.578308225,2.910107906,10.31494428
V187,4.425470229,1.564860419,11.70925395,7.343317896,7.522739034,9.263825173,5.811444227,21.39956367,10.31263361,7.908280076,6.626457809,7.283532643
V188,8.105030652,1.546740204,8.4884193,1.400981711,1.455362683,6.826914564,6.915407818,2.003496673,6.551043156,2.787784871,0.866626025,2.517472326
V189,10.95092246,6.221053934,14.83679703,5.686233929,11.24613468,10.1168088,3.059087673,1.601744321,2.132148585,6.608238055,6.116145424,5.113995477
V190,11.39475318,4.649767901,26.79776086,3.135364135,25.44563025,8.70951296,17.88424458,6.199597785,14.43553913,9.503608537,18.79730421,5.331170875
V191,17.79252634,1.55158429,19.33373635,6.511998582,0.90337634,14.91846998,18.5955921,4.346877853,25.32248838,29.59796769,18.38712865,13.3836315
V192,29.51579506,34.14961598,16.7039504,28.0310909,29.60519873,17.62149441,24.1251795,70.09360865,6.778350307,35.89419726,42.00679198,10.38398038
V193,4.476473641,626.9447772,6.870383908,154.6078588,10.28717765,16.54985407,8.833506265,9.55729966,30.43682837,5.241244028,4.347088777,9.486183754
V194,30.07185978,5.516434985,24.31285136,11.39049107,62.23525842,9.083173272,11.34803141,15.00166502,12.28249262,34.91643938,10.30764012,10.61731572
V195,16.17284613,47.7091621,15.4605924,15.00729116,8.663881837,13.67722867,34.67245973,43.25984779,14.80113285,6.368447429,13.20507759,4.058738011
V196,11.44941664,0.736673144,7.360693846,1.132883069,7.33404291,11.25077018,7.256141688,7.735474585,1.590955044,2.220457807,10.12462321,8.039238458
V197,290.9117385,39.48871994,11.2854863,31.82523011,2.76922602,30.77669094,6.300638731,3.908228155,2.801703177,6.376510034,19.48359256,5.87323
V198,11.03188818,213.0582063,13.52707145,232.4563973,2.601345141,18.83753608,5.559767143,17.6569099,9.426959634,5.22859853,7.067465885,13.23166371
V199,7.519340097,1.257957835,14.76191374,0.58199558,6.621295336,7.215201955,11.99383047,1.658217181,3.658903975,7.221000163,15.44662199,4.287921229
V200,14.06624996,1.466423604,18.40447589,14.89292759,1.272109135,6.086613853,11.12655059,2.638588813,4.066859489,25.69536767,6.911803274,4.061822341
V201,3.920177684,69.16021552,7.84029883,25.19589611,11.40071168,10.63080104,3.224689585,1.227116668,3.207827036,4.254029542,5.260141006,9.831522023
V202,15.15010954,7.522724057,30.11873986,11.25901373,15.79096159,7.428944011,43.65060609,22.78516789,6.856984431,16.55418728,13.67124014,3.162821186
V203,42.33599109,6.451952185,23.9814789,6.692466691,3.709912415,25.30605988,44.72708481,61.02378201,16.86922567,6.048894011,18.6791095,3.618575701
V204,5.726168184,18.39885551,19.10321419,48.29183786,7.903631489,25.74842441,5.441905873,17.0771566,3.85444964,17.79496183,16.39700305,5.706991879
V205,3.783969073,294.9570603,13.30680665,33.27309065,10.62119687,10.62016525,2.398598621,5.371239816,2.741548202,29.59134398,22.41444784,6.231561217
V206,23.61935695,3.695246673,9.472198988,3.168781491,2.164030071,22.75031487,5.350659557,18.42748009,6.080248749,12.9337653,17.6520048,5.503078545
V207,3.492123882,31.76540889,7.623912632,54.4877782,8.54548622,19.19851736,3.73226189,25.71830733,5.382409498,26.29997494,18.90976501,6.185851043
V208,6.762873814,3.037138393,7.948281144,3.41919613,5.161724944,21.46693361,6.89356243,19.56349245,4.712431331,12.67171492,20.47897467,8.685932397
V209,14.98479876,4.339570782,30.66359247,5.505262944,6.373727989,9.667653587,4.746282097,8.653433149,11.68241488,16.92412571,6.181548546,3.570177443
V210,7.369102452,158.9961796,12.51828005,13.00125366,18.18005414,6.144549456,4.801485751,2.598568084,15.84138915,3.892172574,3.953600092,10.85211289
V211,8.162882143,2.254182694,17.94833211,2.525799878,1.443008356,10.92030783,7.857970108,2.839583836,17.69620158,32.2114867,15.3819574,10.16617909
V212,4.058796571,3.440213932,15.6540301,2.987604651,1.33162731,10.21396068,3.358458227,2.521284561,3.295226903,2.114344281,10.31180166,4.707767696
V213,4.475389123,3.822291272,19.83658304,1.045958953,1.924507236,10.24853705,5.477916687,5.041606404,4.438235129,18.52252369,5.805036755,8.170818555
V214,3.118742944,0.662370792,10.3542236,0.51841424,11.01277199,6.007034046,9.511371845,6.2038643,1.047910272,5.204912771,3.810693344,3.051059598
V215,5.641667937,3.381899053,14.4988969,3.472645489,7.40434938,15.06994946,3.79333975,3.816445171,2.120226522,22.28833032,3.902616873,2.723384643
V216,486.7769967,21.71057565,10.02262482,3.660547543,35.56485888,37.37211832,70.71283162,14.42978336,13.36984698,15.19417536,3.290629683,2.793573141
V217,55.58932172,303.7782225,12.64330958,122.6669541,22.40760078,26.75024005,5.542035842,28.03850069,34.19547157,32.08857643,32.11168558,19.0196793
V218,188.3803285,69.15048459,12.60952973,1.654613208,63.15400166,2.749563817,41.17838149,2.646761905,126.476086,8.456731246,12.498274,8.717612024
V219,2.065026107,4.476710539,15.97772563,14.11792085,13.15635196,8.55634849,21.29201829,8.708930481,3.173563371,4.727079813,23.51749399,2.222066109
V220,350.7509975,64.37338098,9.439070367,9.661781955,121.1579771,9.127254615,3.980352122,4.020767933,24.71430289,2.854463155,3.045288318,11.66160856
V221,20.20855656,266.4481705,14.29149691,70.68673949,21.6453212,24.27561899,17.43768364,26.05673144,10.17971839,24.33615357,18.83607717,10.11230398
V222,3.104888845,4.261212025,13.83269292,25.06589475,9.264106384,3.460562186,5.804695082,23.45592679,21.60628041,1.899504179,19.8406972,13.50046489
V223,437.8543602,16.47036275,13.21449571,9.534090266,45.9314976,14.66531076,9.752377718,14.47834566,5.57979488,8.246913997,24.28702086,21.22026615
V224,3.386201491,35.45931359,14.15449716,34.46801106,11.55640038,25.39358548,8.389637571,6.18905342,7.542333088,6.465886982,1.493146248,3.715095412
V225,35.96827679,1.967119842,13.90539249,2.082568453,12.86538552,3.653696884,3.246887794,14.03373995,8.319962974,3.197232795,8.878465185,7.322560825
V226,236.5925771,78.7907462,24.74231397,33.43074922,111.7293788,4.956971822,10.44969264,33.68345583,277.9917847,10.20049728,7.294154832,13.85226428
V227,3.239641025,8.714760646,24.73524935,35.21985443,4.369222445,10.98647932,4.421284993,14.28195778,26.20131533,21.45741402,34.46061482,3.334762117
V228,338.2905563,36.63871023,3.82367142,2.40348873,69.13975585,9.257823299,2.17735164,5.698923734,3.234212142,11.71625579,2.692191403,14.46231316
V229,358.0494316,50.19866973,37.5829863,17.98993153,55.44319692,7.887183778,21.351203,19.11633326,81.3835549,3.574850086,57.29869829,52.41147185
V230,97.43284347,44.88874248,27.48576061,7.225066435,87.51967721,8.510807435,11.95825619,26.6805414,3.046910001,31.1276854,3.661591439,56.4368389
V231,49.66625685,34.44803579,14.96712532,14.5770279,13.31483292,11.53425989,6.812966141,7.753377157,25.22345943,40.08121464,11.99956864,38.69957323
V232,57.39310262,3870.702269,51.13838342,682.0800102,1.463310313,58.57634411,2072.510484,76.17015323,8.595391284,415.590091,3.15134093,8.589134309
V233,220.5097547,40.8158385,6.537068318,3.844217774,108.1897795,21.12658968,80.51799727,4.735592522,122.9480144,42.98528161,28.59956868,14.89241
V234,454.225567,15.61632997,11.36562985,4.10015371,12.94632212,9.962002231,6.339037202,10.9017003,2.643155815,7.616777002,2.535697908,21.40014705
V235,1.691769412,4.148671076,1.060070885,14.46646651,2.345723433,1688.631232,14318.0105,1.021310568,6.604778839,2658.636678,8.056930206,21.39950609
V236,27.94280679,313.1589046,25.61463971,152.0203332,66.73370268,43.45964139,4.769432343,29.32633068,3.004260737,4.119317618,2.264217145,18.50027062
V237,300.7883105,2.559071778,15.60286627,2.716610296,57.30108862,14.91625215,10.80717996,9.192109722,2.168055343,2.507522461,9.825443242,6.941384673
V238,359.730633,1.40827876,18.14301061,5.1978907,3.463832631,20.98378444,23.96005578,4.906948182,8.064129486,43.79133455,1.909548395,10.45237515
V239,6.503096614,4.155007299,7.248472152,1.646644851,22.45805596,0.871630232,3.494067236,6.831680945,3.733007466,5.11458922,3.441445606,3.268929854
V240,2.365495675,36.16959844,12.68710607,45.06887879,2.372434612,10.73603607,6.443564806,1.518187965,7.282652725,18.74754773,26.72500472,5.941525906
V241,445.9122794,154.2568012,4.100347327,25.83826827,120.8557109,19.43649959,8.468500569,13.66743705,318.6759947,19.96695607,39.8550625,2.671032231
V242,131.1548676,5.158790262,15.00131291,4.870297756,41.88858287,7.684918836,11.10428096,1.87842659,22.18354535,10.92229731,11.02773398,57.36073285
V243,345.2316796,18.59986836,13.13204819,4.281849999,15.49967871,7.020358924,8.681863316,9.561383806,6.563758972,23.73078663,12.24398228,15.0196003
V244,9.603707243,20.76097196,290.3307799,63.96064462,14.87946107,8.09506007,24611.437,10.03653627,5.311137363,786.8937285,5.774635432,9.296248036
V245,220.533138,148.1241853,10.89721782,18.89872816,90.72218897,14.26239865,8.288457083,11.44214698,306.7156881,103.2435263,6.02992266,11.78165936
V246,280.8597256,17.56392196,16.6893794,3.426416458,117.9872081,5.246489571,3.175269888,2.298418208,5.766958579,73.77279837,5.776805658,139.3155777
V247,2.703661522,1.158505126,3.847087543,9.118949817,21.57645325,284.9362,5714.902936,42.18077219,8.762270961,1622.348408,87.33942312,184.745583
V248,236.025292,52.9915821,35.4926144,3.756620851,35.02889142,1.5521604,6.776895831,65.01086843,21.87819347,152.7660132,10.01335058,1495.262061
V249,179.9399725,2.876003628,21.0751124,6.583713699,102.6297893,3.420446014,76.42140416,4.485733486,42.28225799,19.64551417,8.563498975,43.28419459
V250,536.5177272,97.75796848,39.29458783,36.70306325,221.2658198,2.347929986,180.0905952,0.76438482,421.3307602,66.76989465,8.116583047,12.65687502
V251,1.576489365,57.76037354,19.59743051,25.84006654,1.371643843,85.12121005,1978.338559,0.754412507,2.231108482,505.8958379,29.62004306,3.570384179
V252,40.89801631,698.9368833,27.36360393,298.0860702,50.49265166,7.743036661,5.559701984,6.6087057,20.97786655,22.7741423,3.826369714,103.7551008
V253,3.538368612,7.420982788,26.15940169,3.293214247,12.53801398,2.915930885,64.71643889,8.927294419,2.03243907,5.67257699,17.6605328,4.68513839
V254,43.02623198,19.06848198,12.0646096,8.143921176,27.41508621,5.94357667,8.878343214,28.73648859,12.22676094,7.113307137,5.121174244,5.268017511
V255,1143.119103,4.157978453,27.54953177,29.65428518,61.78781513,5.163570793,2.377091611,14.37128508,1.747689179,3.447471476,0.956964175,127.2226817
V256,4.425558952,13.29868454,23.32379985,11.0647357,45.78346082,8.278195952,23.25633206,12.57313077,35.71916937,4.745508711,5.500888939,6.240302104
V257,36.77639567,0.933282836,2.933100476,0.627854743,12.82101515,0.454176834,1.432164613,1.547642637,2.6380513,1.40162115,1.58920845,3.265231833
V258,781.0584273,86.82620941,86.64880839,36.92456449,106.0521853,15.3407982,70.76889366,65.7990004,3.963486458,9.124188391,4.253400929,62.51747315
V259,280.9315165,98.76785595,13.81502149,2.875901745,82.78370366,17.97813457,10.89260678,14.57493208,11.97421847,5.945145576,21.19798309,5.701320204
V260,4.589087206,1.185329368,10.69074394,1.021213268,27.3702204,43.98326219,5.294053354,44.7720906,7.091900112,38.51842179,5.610462556,2.857935898
V261,338.0146482,10.66439914,39.5770237,14.07864263,14.33429003,7.097132683,32.67857761,21.50256146,87.17621789,3.347988029,29.30493633,21.61189071
V262,33.25843077,19.24291838,32.29669162,19.43621123,18.67096126,0.87851972,5.426762912,30.38391195,13.67004506,30.12666359,3.713637247,35.24325589
V263,3.268934447,131.8452482,24.26684435,76.04019156,26.42750004,26.61320146,11.10146341,10.94909427,13.63941852,5.224654904,10.516957,10.16911563
V264,5.477373143,1248.696312,1.964610227,986.5773168,32.14885503,23.48415708,6.66481264,1.494532548,1.413009193,25.55742808,16.10192417,8.493012065
V265,158.840305,604.4906109,7.57014929,60.20051121,7.704361197,7.116704702,48.73038085,7.893544077,62.16150153,2.09038305,9.170392067,32.03817593
V266,379.8716124,48.2733362,39.2821735,22.36950388,5.83229263,4.27659091,5.843354355,54.04887817,13.32132602,2.585628623,81.39299586,5.409179556
V267,9.664202131,1.593293848,12.74889961,0.770511133,17.81827792,39.13644739,63.41498581,65.52275737,4.481997176,23.9449375,2.692684558,8.983115099
V268,79.39394158,40.2347245,24.16054783,8.962494703,135.4188119,0.500150673,7.338734661,83.3197448,2.12262322,62.95907751,2.337786134,7.528810474
V269,64.89836744,314.7001173,54.09360666,165.9854445,7.605851504,0.406162331,2.233319731,1.727038268,4.622612695,73.25616468,0.730874161,14.23961772
V270,28.83870888,1344.482213,1.40386525,122.1790273,20.04225121,3.999811925,5.741790688,11.49367503,15.13096151,15.80094555,2.199966904,16.422554
V271,6.98049564,11.99737133,34.59061146,6.294476338,24.70602521,5.102647749,22.00582916,5.254685014,5.955217306,57.41228255,38.86051111,89.27089057
V272,6.629853139,5.315287727,25.41920373,1.573904123,36.36333044,47.35701369,5.908304782,18.97519005,4.384390213,12.18957179,2.560503835,10.37743998
V273,12.63702085,86.20528433,10.30594187,4.443125153,32.36422281,36.9722456,40.43719662,35.66306392,12.28598731,14.59003364,9.543955448,11.86908637
V274,22.23878774,2.547645255,15.12651427,1.783922137,39.87798951,0.817449734,2.900336397,27.27221194,14.65284841,17.14641279,3.334871366,5.445608777
V275,3.136500704,7.932724277,21.3979507,64.26753288,27.12556519,22.01080037,40.82215866,15.44372761,6.590852225,40.5339066,4.04115287,7.834392028
V276,22.50102036,13.44030361,14.62479591,5.697285663,16.40011452,12.37240474,4.048474027,19.3029411,3.043152423,12.20696383,10.84237432,3.784117017
V277,6.174434887,25.86588324,10.02251745,22.78350044,8.284687762,5.502887898,6.769088634,15.88401427,4.836496152,16.55724136,9.28103763,14.2835793
V278,1.526019974,1.236159343,12.45195603,6.558281324,8.669913193,8.900182385,4.249823429,0.9797848,11.50537,20.72920616,2.948175244,7.904692152
V279,141.2356156,42.62203598,10.49961007,2.523565909,59.99934357,2.295574139,3.754762598,1.582951043,80.71774076,3.844061274,1.970766889,18.67977585
V280,363.1731185,3.792007005,7.037292712,6.340457173,21.93191664,3.379575852,4.925011746,35.02840869,1.944068674,3.194068725,2.236594039,6.260364022
V281,132.6015645,11.50929579,10.1299553,0.778168315,32.35560086,1.008387779,33.49336209,4.629886587,9.465576623,2.962469923,1.434673828,6.311875003
V282,4.480567569,3.817975578,18.24186896,3.514208987,5.639671903,2.403848155,33.53806451,7.318888648,5.203775904,7.099906361,13.16498315,7.054418637
V283,17.14066128,6.747225939,37.7648527,7.089556274,83.15716209,7.195879601,56.23388319,16.42216486,78.27339751,24.1944132,6.165528073,35.85992438
V284,20.60358228,5.982411848,26.72780231,5.554987247,51.50316185,16.26473041,24.68758733,44.46430102,33.34515446,10.1712364,5.109567834,45.90280436
V285,2.538385507,7.168058019,22.93002047,3.043460309,35.89907217,14.44186681,49.13275307,8.745640297,6.031398467,15.53964932,12.88652721,9.673937213
V286,2.802437143,2.246422803,51.31506088,1.531304347,1.514085341,72.96684613,6.21629396,1.894896987,19.14300077,2902.797993,47.37727853,2.699308657
V287,21.95111426,85.58199931,30.53266047,36.63070838,53.00948987,18.58246087,13.17062132,7.653932809,53.98723443,5.806673151,9.165285843,36.13416486
V288,76.41330632,90.1349396,54.85521638,5.996144005,232.4788186,15.14850073,25.48452213,61.12076232,163.3933402,12.25247332,1.987627714,12.55425319
V289,6.064351837,1301.880996,1.198810393,699.6466952,1.413479787,13.52821861,2.182979167,83.00075625,119.1311625,38.86163578,1.421690526,21.93759164
V290,9.16639091,875.6088568,16.68337134,359.267341,72.46027612,19.35857269,8.555513407,35.86581661,14.17631174,27.72535109,13.59713656,142.7986449
V291,10.12714338,5.092650706,12.11722603,9.281662718,10.90177574,26.71153157,9.431691675,21.35097107,12.43918603,8.922728011,5.885576589,5.948181627
V292,1.078226449,3.400346822,14.76928699,9.738932788,17.63036529,18.78444818,6.586935834,19.93393781,9.440689429,1.691751928,1.271628973,3.75252019
V293,38.00402625,150.245965,30.49683838,18.95102066,16.22852588,20.84277586,8.213402413,2.431793949,99.19791362,26.85085975,4.017984414,15894.60571
V294,13.82932168,31.71921043,22.04555234,10.12609341,30.89327965,42.28696038,20.08454278,28.93203514,17.69420439,3.530727358,31.04814627,4.554400439
V295,28.64146,12.1965599,36.43118355,26.66702122,5.834033702,0.676731377,6.414137969,8.041454101,27.8783863,27.44213295,3.1520046,29.94963051
V296,188.8746345,5.153772982,11.97265642,10.08349615,68.31539516,10.04600138,60.59636654,17.02022846,75.35471703,10.17337489,6.738865853,2.774839872
V297,30.09798674,1.112083499,11.27280452,7.469461692,12.15823646,8.548734646,4.139097479,18.22952165,1.488896581,2.379112288,10.21078267,2.94709598
V298,137.6647454,43.36851726,15.69382252,13.24456458,46.01582771,2.926401643,11.27133545,6.853805286,165.7582733,11.73525651,16.93012222,127.465351
V299,177.5837721,31.14136628,16.00144842,26.02853931,17.79867159,1.708180428,3.800453177,22.63319288,57.23395647,8.45669568,81.72220743,4.700069764
V300,179.9859948,47.50697796,2.422344312,11.88445363,46.8606012,11.66631307,5.866202407,3.155511456,5.925439482,27.04613778,16.01466126,5.570290373
V301,413.117341,13.14836944,36.2620524,27.71822063,1.502152703,0.630442084,42.75297437,31.48680494,163.2064826,48.81860526,7.53882554,84.78033596
V302,5.719558182,2.018134971,15.2997515,22.71623178,14.2073952,20.24741512,3.209629045,16.96166106,5.673500955,4.574339977,18.62730675,23.22869108
V303,140.7638531,156.5924145,3.808512394,41.02354821,23.50538832,12.71260919,2.606891501,10.36934584,133.7586615,35.31753085,8.879746562,5.582587866
V304,415.3500289,2.779810411,1.457582928,11.34236427,145.900834,22.4188391,15.06088324,21.38440014,30.31712043,13.37243375,27.73183181,5.239608667
V305,3.62187549,1.215879137,9.257804789,4.499568625,6.448459509,25.87205025,13.97970419,41.07104927,6.873232888,23.33206407,21.22360096,5.433160835
V306,25.07187053,1860.958546,1.859308319,767.2982189,4.967635272,0.868053573,7.694826142,2.688158937,8.135954153,1.645362313,3.219304981,3.774437587
V307,5.701579029,2.50585289,18.81847584,18.0956249,5.42556671,18.05117313,3.427398561,6.555758142,4.927274067,11.84393239,17.24115641,4.802345274
V308,26.84983232,1.422272219,25.32293357,8.53713131,4.173285917,11.66077562,8.925861385,22.27605106,22.60213902,4.001313646,5.195182651,26.8293614
V309,22.39147245,47.61042594,11.30615977,9.423744489,8.070483712,4.886967634,7.120945062,1.148934048,22.45741861,2.40561913,2.491801086,16.99007027
V310,8.983502914,5.602006417,4.81979311,7.706382282,5.274789586,14.95089507,28.76119672,32.6881036,30.81773543,4.879323655,6.390205488,5.806948792
V311,11.97513532,40.36886539,24.02937537,51.80538718,29.12023663,30.87866367,44.39283504,61.71003903,69.13033877,3.385983451,24.97155678,93.63165968
V312,389.6835058,1.289705267,16.99951816,63.71673719,100.3326771,8.963015181,21.75082744,41.81252137,5.443069846,6.934642917,24.5547599,5.615420388
V313,60.53739474,107.7351677,51.73999641,42.8700328,77.34925212,35.75572479,61.08523678,73.25456699,298.2175359,53.77338804,5.043681927,32.55872102
V314,387.6717066,4.318725956,24.90536294,16.20437891,24.60775795,10.00091684,7.766190313,33.29784965,111.2129277,71.97216081,17.21908644,262.0619979
V315,341.1391244,71.86865379,20.21183724,14.30977733,30.59503781,1.128252244,15.47389794,4.391351535,63.35003622,12.03812989,15.0865391,10.28160593
V316,14.9618936,49.02369024,15.97764799,10.56528192,141.5386267,10.52459998,3.179718499,23.43601685,7.462454338,3.141222896,18.84382354,6.883234086
V317,13.16958701,25.29552517,8.570092721,3.045435646,3.394162922,11.35019508,1.884377286,8.157411941,1.972658024,1.80728287,11.94038285,4.658146314
V318,20.29464082,29.7726698,39.61453206,39.32459031,39.12107243,17.20010433,10.93037182,21.09768784,7.580676662,11.36869674,2.618703985,12.40582307
V319,33.26590319,323.2794946,10.32355474,158.4178072,1.949703047,18.99443419,14.53192492,17.63778173,10.61237751,6.316797227,12.50586195,4.426099583
V320,4.914752305,2.714798176,14.77398154,6.367673688,2.640252618,29.79760942,5.964822308,11.25396358,10.04601077,9.3239172,13.58566423,2.178005599
V321,1.658695668,15.04027994,20.6646183,6.006429956,23.8570455,2.262714742,33.2577167,13.81947404,2.400009102,9.503528838,19.88988239,10.6866481
V322,2.252099337,10.42573737,15.64239719,1.630167967,62.56446552,28.2016489,58.02706301,65.62880787,8.860701109,9.716692748,27.01463012,17.54207114
V323,6.299003622,16.08155365,21.08244048,1.109971001,70.72167957,11.4619623,120.8952175,108.9607904,6.438697634,21.89980396,2.219557605,16.30378197
V324,7.071001019,2.602729006,22.34975132,1.908766652,3.9815794,7.824452548,4.743548757,1.477032544,16.57833873,13.30299341,8.267163966,2.682637514
V325,10.88852255,4.548706979,12.62262851,17.63954009,3.682137385,31.27089659,19.52350174,8.525191505,1.948905925,11.02692673,13.96994774,7.168793225
V326,15.81129057,45.00815895,8.2736098,58.82969578,8.397123801,10.17861242,12.67510386,0.834855023,3.679624042,13.53716503,11.73362292,5.033357471
V327,4.332344391,55.61196439,15.10470476,2.332366221,3.764068204,19.07874504,9.902460715,5.755333986,13.13718699,6.019300668,5.803636697,7.965037132
V328,31.28773008,43.2071809,12.32333265,33.28889848,5.868939584,17.44925617,9.195362384,34.62885071,42.51607107,25.40598107,16.66014656,11.78376063
V329,366.5049158,26.97425486,22.45825368,18.80909032,56.84138656,12.10202246,4.711342197,6.383849104,67.0928567,47.87579085,66.72755478,17.64374012
V330,4.124242312,3.461510316,22.56185287,6.446393567,4.909472838,26.50178433,5.284242516,5.157930458,61.21264276,27.08475146,13.36573876,7.922433064
V331,7.21415742,1.14184708,10.81729815,1.094762006,1.95381537,9.666210193,4.260339046,0.861273417,6.488460216,13.11144388,11.5713701,3.95786865
V332,4.326015443,1276.950561,4.400889395,1024.567023,4.051212495,8.983178429,11.78827629,5.995183138,28.41532669,12.73265001,3.893974274,6.700044261
V333,6.660996936,63.65343462,7.579192334,37.35548392,3.892022095,9.825339179,14.95398959,6.801297017,1.119893765,9.558089482,25.3844001,2.39019215
V334,7.684861588,64.45523549,25.24825838,30.51701858,28.65375978,12.70991279,32.15380085,29.60447029,5.754615384,34.2593106,3.263249944,35.2993756
V335,207.5174861,16.12068071,5.656706638,11.94681782,88.1644105,9.2594446,44.24439731,15.86206913,116.7295767,2.402006778,40.40480001,8.474370146
V336,63.88561071,22.35369753,22.31111304,6.028164803,55.26994802,16.74850621,8.875023011,18.15173327,40.05409887,5.023251698,37.57991273,4.539919122
V337,238.0286228,19.48280923,27.88939771,12.60852183,74.83975518,17.51318046,9.093589541,5.188952835,7.794138533,31.49398382,4.435292887,25.13147721
V338,384.6758323,34.83486026,19.86575637,30.54312471,176.1766099,14.85432727,57.1263976,20.60750455,243.9916887,99.16799895,63.16110584,8.170653775
V339,132.1900231,1.244920479,27.23751087,0.972942674,71.98733261,9.117922268,7.672587291,29.45536749,4.094580536,38.135353,1.596614523,507.2278607
V340,45.04678666,4.705847255,66.84124636,17.05498005,165.5476525,2.850239798,401.2842454,173.8045734,13.43422678,50.97684792,10.00331205,383.1092013
V341,171.5043285,79.32527696,14.67150931,25.78601544,2.491258878,5.383341164,8.812062636,3.468941677,9.680392678,9.873192697,12.00932218,4.993803562
V342,298.7184796,271.4385347,18.08292967,23.24403939,46.7536976,6.242785194,16.64389951,26.56264134,6.227873395,2.962680143,18.6823824,165.8880865
V343,213.1083683,31.17962145,29.26346419,5.563976137,46.03879975,15.32440339,8.143855416,29.7524067,6.669917014,26.05376484,19.72304056,56.77367459
V344,140.4567674,2.942700147,12.07482554,21.99632293,40.02734896,2.313337546,3.297748793,9.40452158,145.5049108,30.82399549,14.37980239,15.05859321
V345,85.61740694,10.82707247,11.15687644,6.190534854,3.446342295,6.215919967,23.72976178,1.255819985,49.15307141,11.40777413,9.093458348,6.719186091
V346,392.4000128,67.12212745,37.34395343,40.12707269,58.25697906,21.83614502,147.837988,33.65198507,90.01740427,6.912936571,71.23001393,11.67571383
V347,207.9207007,5.259307729,23.43021853,16.14491382,36.63781005,2.056262497,10.23699219,36.04388027,126.3837008,32.81139089,51.24216905,33.31781937
V348,171.6437329,23.618211,22.81370152,14.73548455,32.51404834,6.747513954,32.02274823,1.326806557,115.4088624,10.55337076,20.57116601,11.14903292
V349,201.3792598,12.92156432,15.51831101,18.05897406,11.2046502,4.769895033,87.10769837,37.12194584,82.13855437,30.20165021,35.7163692,17.80327784
V350,267.7820856,16.28785828,29.02632596,23.43581507,156.172992,7.195867195,12.86958943,8.604664716,471.9994517,15.61376177,38.40798692,10.79902097
V351,108.3924863,22.98276509,11.81429005,14.0173003,14.35962368,7.29409493,7.812290101,3.550083977,13.42196232,8.748821774,8.326658978,13.74512544
V352,360.1879966,74.8024974,25.40516791,33.56403104,2.544926411,2.841153256,17.59906651,28.8305817,21.19958951,96.72642177,59.26629475,19.82522815
V353,192.4027299,4.545077742,12.10732324,7.880737594,6.834526483,14.29801956,38.35145795,5.561446137,15.02863014,37.62421316,22.5702879,7.714680513
V354,89.50825731,330.7147576,16.13852145,50.23223584,5.431075491,4.67849097,1.942859456,44.61502364,4.300034735,8.990569003,5.949427924,11.91513477
V355,22.87695277,3.320595236,25.6925779,6.260412161,8.648814224,19.71229756,4.777852111,13.48593776,12.51690906,2.44437212,9.069276153,6.218264287
V356,11.89316588,102.2046977,13.46082372,26.80468284,16.82809407,13.63717891,4.060198431,10.86432511,24.83528496,9.753196635,18.90789642,4.899655381
V357,5.133280607,8.996411474,48.22335069,79.83686192,3.347682274,23.30715324,28.63861318,13.99134045,16.06873767,4.892744058,9.93740425,7.072028464
V358,8.418938745,1.818659317,11.06434197,1.945330037,4.116775707,4.388257669,3.908219998,5.167191084,1.542074992,2.499982202,3.142044951,3.674786647
V359,16.97745768,7.869202994,21.60536605,6.198610114,9.193772516,17.51212651,4.891152059,3.969221301,12.13343639,22.48254436,21.99966222,5.695347053
V360,63.09353905,10.96150567,13.55755339,6.613839752,3.027383643,30.74838717,3.770771066,11.02364409,4.724263869,5.665596937,3.517169802,5.516838585
V361,6.812468599,2.361515207,10.11800489,1.209392306,1.492171752,9.200367839,10.78607234,7.035004917,4.831840304,9.719694177,5.176610813,14.97263983
V362,252.7140329,9.995006488,27.35224229,10.5976965,95.83238135,11.41918652,17.08768193,2.126737906,61.98397489,5.257735971,13.10282835,5.440864526
V363,8.841307467,14.18022987,32.10767884,12.8838049,46.25969425,53.35254384,69.19955078,84.15223808,121.4514412,71.96265967,5.736070003,4.090899793
V364,12.19466597,2173.209681,2.689754095,1440.473368,33.89101253,37.922378,14.88995667,88.49869885,74.77574439,18.71500563,17.91909629,32.39386924
V365,2.973958461,57.35100852,30.01819372,41.15189125,17.93672333,9.393381911,2.557731737,15.22708427,49.0529083,5.097652666,4.387557168,27.58890919
V366,47.82911361,11.34174052,13.12392984,1.114479904,31.56835039,17.35181859,15.01166346,87.97524901,11.33347405,40.76894906,9.349205124,5.277540857
V367,11.69143188,1.301947212,13.2754542,2.082669918,1.758859258,15.88232864,13.6342018,16.34669884,2.098873637,1.609599152,17.16398634,5.574842523
V368,6.469069771,0.77757397,12.82792228,2.225551286,1.420324713,15.57228734,12.50606991,10.98133223,5.188900224,12.12288052,9.432658228,4.921379981
V369,1.887301802,1.88038331,21.25511697,3.458932544,13.72882163,6.306208525,17.72966295,0.654572466,8.032396805,8.771372017,10.33572356,6.137088862
V370,11.2915968,3.471556549,20.44756667,4.320652303,10.61629587,11.17869818,32.34002617,4.325669824,10.1294567,5.370736732,10.12579943,9.034142334
